id,term,instructors
5888060,20S,"[""Carriero, J.P.""]"
5887678,20S,"[""Narins, P.M.""]"
5888114,20S,"[""Alfaro, M.E.""]"
5888064,20S,"[""Pack, E.R.""]"
5887656,20S,"[""Malkin, I.""]"
5887658,20S,"[""West, A.I.""]"
5888092,20S,"[""The Staff""]"
5888065,20S,"[""Nag, A.""]"
5887698,20S,"[""Blumstein, D.T.""]"
5888076,20S,"[""Neuhauser, D.""]"
5887659,20S,"[""Lambrou, N."",""Mcclellan, M.L.""]"
5888122,20S,"[""The Staff""]"
5888067,20S,"[""Carriero, J.P.""]"
5888068,20S,"[""Farole, S.A.""]"
5887663,20S,"[""Wong, C.""]"
5888071,20S,"[""Torres, J.""]"
5887665,20S,"[""Barber, P.H.""]"
5887669,20S,"[""Chen, X.""]"
5888073,20S,"[""Babakhani, A.""]"
5888080,20S,"[""Kipen, D.M.""]"
5887670,20S,"[""Liu, W.""]"
78461,20W,"[""Suhr, C.""]"
5887673,20S,"[""Sherwood, L.A.""]"
5887692,20S,"[""Lew, J.K.""]"
5888085,20S,"[""Ozler, S.""]"
5887700,20S,"[""Shams, L.""]"
5888086,20S,"[""Gorlitsky, L.E."",""Lipman, A.J.""]"
5887674,20S,"[""Vriesman, L.J.""]"
5888087,20S,"[""Brown, C.A.""]"
5887675,20S,"[""Koropeckyj, R.""]"
5888089,20S,"[""Spokoyny, A.M.""]"
5887681,20S,"[""Thornton, R.""]"
5887198,20S,"[""Karlsgodt, K.H.""]"
3491,20W,"[""Lee, M.L.""]"
2959,20W,"[""No instructors""]"
1846,20W,"[""Turlo, K.A."",""Clark, I.E.""]"
3008,20W,"[""Gjertson, D.W.""]"
3752,20W,"[""Kramer, T.D.""]"
201,20W,"[""Zipursky, S.L."",""Krakow, D.""]"
752,20W,"[""Dabrowska, D.M.""]"
3337,20W,"[""Colicelli, J.J."",""Teitell, M.A."",""Crooks, G.M."",""Rao, D.S.""]"
4582,20W,"[""Skudskaia, E.B.""]"
1680,20W,"[""Lavery, M.A."",""Kudyma, A.""]"
2035,20W,"[""Jeon, M.""]"
5183,20W,"[""Modlin, R.L.""]"
4646,20W,"[""Lohmann, S.""]"
4980,20W,"[""Bensimon, D.B.""]"
1790,20W,"[""Saguy, A.C."",""Menjivar, T.""]"
2530739,20W,"[""Zame, W.R.""]"
859,20W,"[""Jalali, B.""]"
3856283,20W,"[""Tramo, M.J.""]"
760,20W,"[""Lievrouw, L.A.""]"
3142,20W,"[""Wang, M."",""Prelip, M.L.""]"
5907131,20W,"[""Sanchez, J.L.""]"
2876,20W,"[""Beckelhymer, S.D.""]"
80035,20W,"[""Froot, D.Z.""]"
3127,20W,"[""Lunenfeld, P.B."",""Azcarraga, A."",""Cunzio, A.C."",""Espinoza, T.M."",""Huang, Z."",""Malabre, S.B.""]"
725,20W,"[""He, L."",""Liang, Y.""]"
3635,20W,"[""Johnson, T.L."",""Hossain, M.""]"
2117,20W,"[""Boum, A."",""Netwig, J.C.""]"
151,20W,"[""Fallows, R.J.""]"
1566,20W,"[""Cheung, K.""]"
388,20W,"[""Oba, H.M.""]"
3821,20W,"[""Yu, J.""]"
4479,20W,"[""Monaghan, E.J.""]"
15,20W,"[""Jaurretche, C.M.""]"
1266,20W,"[""Barkan, K.R.""]"
392,20W,"[""Karney, B.R.""]"
4062,20W,"[""Jacobs, D.K.""]"
737,20W,"[""Friscia, A.R."",""Mckeegan, K.D."",""Larkin, J.E."",""Lawrence, A.""]"
2140,20W,"[""Desveaux, J.A.""]"
668,20W,"[""Lohmueller, K.E.""]"
1339,20W,"[""Phillips, D.D.""]"
4366,20W,"[""de La Torre, L.""]"
3495,20W,"[""Hackett, M.J."",""Edmonds, C.A."",""Fei, C.""]"
5077,20W,"[""Bouriakov, D.""]"
5215,20W,"[""Huang, J.""]"
419,20W,"[""Bragger, D.M.""]"
5322,20W,"[""Bush, N.J.""]"
2013,20W,"[""Domingo, N.P.""]"
3230911,20W,"[""Tehranian, Y.J.""]"
2871,20W,"[""Karlan, M.S.""]"
338,20W,"[""Kim, J.""]"
126,20W,"[""Allard, P."",""Shapiro, N.E.""]"
418,20W,"[""Deutsch, H.E.""]"
2603,20W,"[""Dukakis, M.S.""]"
5049,20W,"[""Wang, W.""]"
370,20W,"[""Grammer, J.K.""]"
1932,20W,"[""Sander, R.H.""]"
41,20W,"[""Steen, F.F.""]"
1517,20W,"[""Gebremichael, M.""]"
2963,20W,"[""Julius, A.J.""]"
3528,20W,"[""Shoarinejad, K."",""Holur, P.""]"
4106,20W,"[""Chang, K.""]"
2805265,20W,"[""Braybrook, S.A.""]"
2403,20W,"[""Harrison, T.M.""]"
2602,20W,"[""Kaplan, D.B.""]"
2434,20W,"[""Torres, C.A.""]"
4724,20W,"[""Lindemann, J.H.""]"
762,20W,"[""No instructors""]"
2945,20W,"[""Timmermans, S.""]"
161,20W,"[""Tomita, N.""]"
3921,20W,"[""Burke, J.A.""]"
2616,20W,"[""Paterakis, A.B.""]"
5393,20W,"[""Miller, J.H.""]"
3341470,20W,"[""Cavanaugh, K.C.""]"
4519,20W,"[""Kay, A.C.""]"
5946290,20W,"[""Callaghan, B.""]"
304,20W,"[""Bauchy, M.""]"
4869,20W,"[""Johnson, S.P."",""Price, G.F.""]"
2414,20W,"[""Morris, J."",""Jacobsen, B.T.""]"
1845,20W,"[""Hayes-Bautista, D.""]"
507,20W,"[""Mckenzie, D.""]"
2700,20W,"[""Denie Higney, L.M.""]"
2223,20W,"[""Robbins, W.A.""]"
2793719,20W,"[""Goldstein, A.""]"
1205,20W,"[""Grellier, G.J."",""Jansma, K.""]"
5167,20W,"[""Carpenter, C.L."",""Parnell, M.D.""]"
663,20W,"[""Meadows, E.S.""]"
5961812,20W,"[""Rotheram-Borus, M.""]"
3569,20W,"[""Ono, K."",""Zheng, S.""]"
3645,20W,"[""Sheetz, C.E."",""Huang, Y.""]"
2746,20W,"[""Buswell, R.E.""]"
4294,20W,"[""Barrett, H.C.""]"
4495,20W,"[""Agnew, H.R.""]"
129,20W,"[""Hershkop, R."",""Prescott-Johnson,""]"
1959,20W,"[""Popa, S.""]"
4699,20W,"[""Rosario, R.R.""]"
753,20W,"[""Lorenz, F.W."",""Hudson, P.J.""]"
4956,20W,"[""Nonacs, P.N.""]"
941,20W,"[""Mabanckou, A.M.""]"
3680,20W,"[""No instructors""]"
1990113,20W,"[""No instructors""]"
2458,20W,"[""Lee, C.K.""]"
1543,20W,"[""Totaro, B.""]"
5118,20W,"[""Rundel, P.W.""]"
4730,20W,"[""Chen, J.""]"
4458,20W,"[""Harrison, C.A.""]"
2555,20W,"[""Hill, M.A.""]"
2738,20W,"[""Hoek, E.M.""]"
2639,20W,"[""Sohn, S.S.""]"
908,20W,"[""Milburn, D.S.""]"
5964580,20W,"[""Barrera, D.S.""]"
3596,20W,"[""Nurbekyan, L.""]"
4656,20W,"[""Watson, R.H.""]"
640,20W,"[""Cha, M.""]"
4057,20W,"[""Hansen, M.P.""]"
3759955,20W,"[""Marks, V.E.""]"
5093,20W,"[""Kaplan, D.""]"
4304,20W,"[""Salman, M.""]"
2014,20W,"[""Varimezova, T.T.""]"
5100,20W,"[""Ping, P.""]"
1698,20W,"[""Mattenson, L.M.""]"
1098,20W,"[""Greene, S.M.""]"
521,20W,"[""Keel, T.D."",""Anderson, K.C.""]"
3845,20W,"[""Berk, A.J.""]"
5119,20W,"[""Lettera, V.M."",""Yoon, J.W."",""Li, C.""]"
3569958,20W,"[""Venkat, B.J.""]"
1882,20W,"[""Hovsepyan, L.R."",""Jansma, K.""]"
3598,20W,"[""Filipazzi, S.""]"
2185,20W,"[""The Staff""]"
1724,20W,"[""Bostrom, K.""]"
4150,20W,"[""Russo, N.J."",""Gorlitsky, L.E."",""Lipman, A.J.""]"
2609,20W,"[""Foaad, L.R.""]"
4661,20W,"[""Zipursky, S.L.""]"
636,20W,"[""Gupta, V."",""Srivastava, P.""]"
2782456,20W,"[""Bascara, V.""]"
1645,20W,"[""Lydon, G.E.""]"
4704,20W,"[""Fisher, M.N.""]"
2831,20W,"[""Arabifard, M.""]"
226,20W,"[""Abramson, S.D.""]"
138,20W,"[""Rooney, J.H.""]"
5967318,20W,"[""Roberts, T.L.""]"
1402,20W,"[""Basarudin, A.""]"
2216,20W,"[""No instructors""]"
4201,20W,"[""The Staff""]"
342,20W,"[""Berry, M.S.""]"
1658,20W,"[""Gallien, T.""]"
3765,20W,"[""Markovic, D.""]"
2235,20W,"[""Jung-Kim, J.J.""]"
81233,20W,"[""Tingley, M.W.""]"
3538,20W,"[""Horwitz, M.""]"
905,20W,"[""Tomita, N.""]"
4619,20W,"[""Kao, J.C.""]"
4886,20W,"[""Lens, M.C.""]"
3148989,20W,"[""Deng, S.X.""]"
3420,20W,"[""Meyer-Ter-Vehn, M."",""Lu, J.Y."",""Sadzik, T.M.""]"
4921,20W,"[""Kakoulli, I.""]"
3361,20W,"[""Kheradyar, A.T."",""Blu Wakpa, T.""]"
5202,20W,"[""Tang, Y.""]"
223,20W,"[""Myers, D.N.""]"
2083,20W,"[""Dickey, D.""]"
4498,20W,"[""Tidball, J.G.""]"
2114,20W,"[""No instructors""]"
3444,20W,"[""Jacobs, D.K.""]"
3506,20W,"[""Jackson, A.P.""]"
1974,20W,"[""Martinez, A.M.""]"
374,20W,"[""Ozler, S.""]"
4245,20W,"[""Yang, X.""]"
3609945,20W,"[""Larison, B.J.""]"
94,20W,"[""Lai, Y.""]"
2358,20W,"[""O'Neill, B.""]"
1840,20W,"[""Roberge, H.L.""]"
3948,20W,"[""Radu, R.""]"
839,20W,"[""Refuerzo, B.J.""]"
4905,20W,"[""Malloy, T.""]"
4503,20W,"[""Sherman, R.""]"
2669848,20W,"[""Popkin, L.A.""]"
1892,20W,"[""Ingenito, D.""]"
1093,20W,"[""Dickey, S.J.""]"
352,20W,"[""Lee, N.""]"
4340,20W,"[""Lieberman, M.D."",""Eisenberger, N.I."",""Silvers, J.A."",""Parkinson, C.M.""]"
5160,20W,"[""No instructors""]"
1711,20W,"[""Lysy, A.""]"
1577,20W,"[""Hasson, T.W."",""Razinia, Z."",""Blasius, D.M.""]"
2610,20W,"[""Torres, C.A.""]"
4864,20W,"[""Markowitz, A.J.""]"
1796,20W,"[""Scheinrock, J.I.""]"
2796,20W,"[""D'Aguiar, F.M.""]"
2462,20W,"[""Crosby, S.""]"
823,20W,"[""Arnold, W.L."",""Mcclendon, M.C.""]"
2342,20W,"[""Coffey, K.""]"
2476,20W,"[""Carpio, G.G.""]"
579,20W,"[""Tsou, J.C."",""Souly, W.G.""]"
95,20W,"[""Cho, J.""]"
2394482,20W,"[""Commins, S.K.""]"
4385,20W,"[""Dines, J.P.""]"
3323,20W,"[""Goh, K.""]"
4581,20W,"[""Crane, R.D.""]"
2202,20W,"[""Mitts, G.D."",""Arisaka, K."",""Hauser, J.""]"
2236,20W,"[""Avila, E.R.""]"
5254,20W,"[""Soatto, S.""]"
5409,20W,"[""Kerr, A.Z.""]"
694,20W,"[""TA"",""San Juan, C.D.""]"
3837,20W,"[""Allmendinger, B.""]"
475,20W,"[""Campbell, W.C.""]"
266,20W,"[""No instructors""]"
5024,20W,"[""No instructors""]"
2929186,20W,"[""Lo, M.M.""]"
4439,20W,"[""Vallim, T.A.""]"
4041,20W,"[""Yang, Y.""]"
4198,20W,"[""Chang, J.P.""]"
3270,20W,"[""Tomita, N.""]"
5059,20W,"[""Blanchard, T.O.""]"
4963,20W,"[""Mcmillan, U.G.""]"
3659,20W,"[""Manousiouthakis, V""]"
309,20W,"[""Mesghali, F."",""Song, W.""]"
4315,20W,"[""Duron, I."",""Johnson, G.T.""]"
3729,20W,"[""He, L.""]"
888,20W,"[""Martinez, C.M.""]"
2147255,20W,"[""Chung, G.K.""]"
4530,20W,"[""No instructors""]"
2641016,20W,"[""Kennedy, P.J.""]"
3280,20W,"[""Bosch, S.F.""]"
2997,20W,"[""Bain, B.R."",""Mayeda, C.M."",""Solomon, E.A.""]"
2816,20W,"[""Corbett, S."",""Abraham, K.G.""]"
4027,20W,"[""Kadambi, A.""]"
2594,20W,"[""Mcmillan, U.G.""]"
5294,20W,"[""Garcia, D.G.""]"
2527,20W,"[""Due, T.P.""]"
3057,20W,"[""Gasigitamrong, J.""]"
875,20W,"[""Spearrin, R.M.""]"
2281690,20W,"[""Dale, R.A.""]"
1553,20W,"[""Kusenko, A.""]"
5291,20W,"[""No instructors""]"
1682,20W,"[""Een, R.W.""]"
3849,20W,"[""Whiting, W.C.""]"
87,20W,"[""Orren, G.R.""]"
1755,20W,"[""Pillai, M.T.""]"
704,20W,"[""Taub, B.""]"
4354,20W,"[""Garud, N.""]"
538,20W,"[""Terraciano, K.B.""]"
1363,20W,"[""Tienson-Tseng, H.L""]"
2799,20W,"[""Mohanty, S.K.""]"
2269,20W,"[""Chanfreau, G."",""Demario, S.M.""]"
2355,20W,"[""Ju, J.""]"
82,20W,"[""Terraciano, K.B.""]"
2374,20W,"[""Nair, S.E.""]"
1949,20W,"[""Mansolf, M.A."",""Cooper-White, M.A.""]"
3916,20W,"[""Goorsky, M.S.""]"
2210,20W,"[""Rothberg, M.P.""]"
775,20W,"[""Zaidel, D.""]"
2490,20W,"[""Rowe, K.E.""]"
3343345,20W,"[""Matzkin, R.L.""]"
2190,20W,"[""Sykes, M.M."",""Lindberg, L.E.""]"
91,20W,"[""Tang, Y.""]"
5208,20W,"[""Henderson, S.A.""]"
1848,20W,"[""Metzger, S.A.""]"
530,20W,"[""Weiss, P.S.""]"
3078,20W,"[""No instructors""]"
3955,20W,"[""Smith, J.L.""]"
4247,20W,"[""Nonacs, P.N.""]"
3623,20W,"[""Palsberg, J.""]"
2241303,20W,"[""Ellingson, B.M.""]"
1875,20W,"[""Bakhos, C.A.""]"
1503,20W,"[""Costa, D.L."",""Giorcelli, M.""]"
3340307,20W,"[""Castillo Rodriguez""]"
2459,20W,"[""Nishi, A."",""Park, E.S.""]"
4049,20W,"[""Krouse, I.""]"
3370,20W,"[""Diaz, E.K."",""Guerrero, A.""]"
4915,20W,"[""Smith, T.B.""]"
4248,20W,"[""Simmons, D.D.""]"
2664889,20W,"[""van Veen, S.C.""]"
2698,20W,"[""Gobeille, C.J."",""Jansma, K."",""Denie Higney, L.M.""]"
2765,20W,"[""No instructors""]"
1965,20W,"[""Coad, G.W.""]"
2583,20W,"[""Rivenson, Y.""]"
899,20W,"[""Kremer-Sadlik, T."",""Lewin, R.J.""]"
3168,20W,"[""Gerstel, S.E.""]"
5281,20W,"[""Newman, J.E."",""Colvin, M.A."",""Burke, J.A.""]"
3112146,20W,"[""Harrison, T.M.""]"
969,20W,"[""Feusner, J.D.""]"
2385,20W,"[""Jeon, M.""]"
3394,20W,"[""No instructors""]"
1685,20W,"[""Johanson, C.""]"
231,20W,"[""Deuel, N.A.""]"
4425,20W,"[""Shoup, D.C.""]"
4610,20W,"[""Chiou, P.""]"
3456,20W,"[""Mccaney, J.T.""]"
4630,20W,"[""Phelps, L.L."",""Knoll, M.P.""]"
5075,20W,"[""Stephenson, S.N."",""Knoll, M.P.""]"
2669838,20W,"[""Desveaux, J.A.""]"
3776,20W,"[""Huang, G.J.""]"
497,20W,"[""Krouse, I.""]"
2996,20W,"[""Johnson, G.T.""]"
2248,20W,"[""Kochian, J.""]"
253,20W,"[""Trevino, L.L."",""Guerrero, A.""]"
2660,20W,"[""Nakamura, T.H."",""Chen, J.T."",""Tajima, R.E.""]"
1540,20W,"[""Martinez-Moron, N."",""Tobin, S.C.""]"
234,20W,"[""Zepeda, N."",""Morris, M.B.""]"
2501,20W,"[""Paredes, O.""]"
1116,20W,"[""O'Sullivan, T.E.""]"
3351,20W,"[""Valenzuela, R.A.""]"
2814,20W,"[""No instructors""]"
3068,20W,"[""Novitch, B.G.""]"
931,20W,"[""Wright, A.R.""]"
1335,20W,"[""Hamilton, N.M.""]"
6174963,20W,"[""Prescott-Johnson,""]"
2607,20W,"[""Netravali, R.A.""]"
6206281,20W,"[""Lizardo, O.A.""]"
6206215,20W,"[""Voskuhl, R.R.""]"
3041,20W,"[""Lunde, A.O.""]"
2992,20W,"[""Burge, C.T.""]"
3610,20W,"[""Zinn-Brooks, L.""]"
1585,20W,"[""Wang, Y.""]"
4931,20W,"[""Yeates, T.O."",""Clubb, R.T."",""Eisenberg, D.S."",""Feigon, J.F."",""Rodriguez, J.A.""]"
844,20W,"[""Pearlstein, E.J.""]"
4817,20W,"[""Paik Schoenberg, F""]"
3288,20W,"[""Alma, K.""]"
4305,20W,"[""Tong, J.""]"
165,20W,"[""Rojas, R.""]"
1884,20W,"[""Carbin, J.T."",""Narayana Gowda, S."",""Hauser, J."",""Arisaka, K.""]"
1762,20W,"[""Woolsey, M.F.""]"
2430,20W,"[""Pons, M.C.""]"
578,20W,"[""Buswell, R.E.""]"
4734,20W,"[""Dunkel Schetter, C""]"
2530795,20W,"[""Hackett, M.J.""]"
2517,20W,"[""Fuchs, R.T.""]"
1059,20W,"[""Dorshkind, K.A.""]"
4138,20W,"[""Schlinger, B.""]"
1483,20W,"[""No instructors""]"
2404,20W,"[""No instructors""]"
1829,20W,"[""Donlea, J.M.""]"
3502,20W,"[""Pellegrini, M.""]"
1996587,20W,"[""Borbely, M.""]"
778,20W,"[""Eghbali, M.""]"
1896,20W,"[""Branstetter, J.G.""]"
4997,20W,"[""Li, C.""]"
5131,20W,"[""Yeh, P.J.""]"
2503909,20W,"[""Devaskar, S.U.""]"
5064,20W,"[""Kistner, K.M.""]"
2127,20W,"[""No instructors""]"
3397,20W,"[""No instructors""]"
3853,20W,"[""Ghosh, K.""]"
3547,20W,"[""Glanzman, D.L.""]"
4056,20W,"[""Liao, Z.""]"
1989493,20W,"[""No instructors""]"
5116,20W,"[""Wray-Lake, L.""]"
1000,20W,"[""Melzer, S.E.""]"
3220,20W,"[""Franke, T.M.""]"
123,20W,"[""Mcclellan, M.L."",""Kareiva, P.M."",""Buck, H.J."",""O'Shea, J.M.""]"
2199,20W,"[""Oak, S.""]"
189,20W,"[""Wang, S.""]"
4463,20W,"[""Black, L.""]"
2231,20W,"[""Newman, J.E."",""Colvin, M.A."",""Burke, J.A.""]"
4065,20W,"[""Nowak, M.A.""]"
2257508,20W,"[""Waugh, J.""]"
4157,20W,"[""Clark, A.T.""]"
2642,20W,"[""Mcdonough, P.M.""]"
4877,20W,"[""Krause, N."",""Li, J.""]"
6358110,20W,"[""Mitsuhara, T.""]"
591,20W,"[""Lavagnino, C.G.""]"
3980,20W,"[""Burke, J.A."",""Girard, P.E.""]"
2654,20W,"[""Yarborough, R.A.""]"
2982,20W,"[""Wagmister, C."",""Thelander, A.B.""]"
6448919,20W,"[""Kwon, S.S.""]"
6448927,20W,"[""Zipperstein, S.E.""]"
2806,20W,"[""Lippit, S.M.""]"
4461,20W,"[""Shawhan, A."",""Goodner, S.Y.""]"
1729,20W,"[""Baker, G.T.""]"
2702,20W,"[""Bellairs, J.M."",""Goyal, Y.""]"
3170,20W,"[""Johnson, M.C.""]"
2497944,20W,"[""Eisenberg, D.S.""]"
587,20W,"[""Terraciano, K.B.""]"
3627,20W,"[""Roychowdhury, V.P.""]"
4702,20W,"[""Cooper, R.""]"
5238,20W,"[""Courey, A.J.""]"
677,20W,"[""Moore-Sheeley, K.J""]"
4626,20W,"[""Mciver, M.L.""]"
2368,20W,"[""Savage, R.W.""]"
5386,20W,"[""Bascara, V.""]"
6378340,20W,"[""Lofchie, M.F.""]"
761,20W,"[""Sharif, M.""]"
4371,20W,"[""No instructors""]"
4906,20W,"[""Mendler, J.M.""]"
2125,20W,"[""Illes, L.I."",""Fischella, M.R.""]"
5194,20W,"[""Hitchner, T.A.""]"
3960,20W,"[""Darwiche, A.Y.""]"
2664,20W,"[""Kligman, M.L.""]"
2898,20W,"[""van Veen, S.C.""]"
2010,20W,"[""Newman, J.E."",""Colvin, M.A."",""Burke, J.A.""]"
98,20W,"[""Beltran-Sanchez, H""]"
2670044,20W,"[""Sack, L.""]"
4173,20W,"[""Schweizer, F.E.""]"
986,20W,"[""Taylor, D.""]"
1315,20W,"[""Pires, D.B."",""Mulji, A.K.""]"
3286,20W,"[""Miyashita Ochoa, A""]"
4362,20W,"[""Blevins, J.""]"
6936536,20W,"[""Romero, R.C.""]"
4431,20W,"[""No instructors""]"
76529,20W,"[""Levy-Storms, L.F."",""Barragan, N.C.""]"
80867,20W,"[""Fink, R.W.""]"
682,20W,"[""Shi, H."",""Eggert, P.R.""]"
5030,20W,"[""No instructors""]"
2487,20W,"[""Dean, M.F.""]"
221,20W,"[""Franke, T.M.""]"
49,20W,"[""Sant, G.""]"
6636413,20W,"[""Marino, K.M.""]"
3083,20W,"[""Normore, C.G.""]"
3050,20W,"[""Babakhani, A.""]"
1504,20W,"[""Cohen, D.""]"
6552739,20W,"[""Weiss, P.S.""]"
2958,20W,"[""Eslami, M.""]"
2684,20W,"[""Edu, U.F.""]"
1715,20W,"[""Brown, C.A.""]"
2469,20W,"[""Moloudi, S.""]"
3421,20W,"[""Ostrovsky, R.""]"
294,20W,"[""Kipen, D.M.""]"
3664,20W,"[""Pattabhi Raman, A.""]"
6650622,20W,"[""Chavira, D.A.""]"
3436,20W,"[""Rhyne, A.M."",""Cho, M.A.""]"
78292,20W,"[""Krause, N.""]"
4156,20W,"[""He, Y.""]"
3575701,20W,"[""Tran, N.C.""]"
6687000,20W,"[""Young, S.G.""]"
2722,20W,"[""Hasson, T.W.""]"
2705,20W,"[""Knapp, R.L.""]"
2288,20W,"[""No instructors""]"
4676,20W,"[""Rosman, M.E.""]"
4615,20W,"[""Christofides, P.D.""]"
5387,20W,"[""Lee, Y.B.""]"
255,20W,"[""Amarasekare, P.A."",""Kareiva, P.M.""]"
2815,20W,"[""Glik, D.C."",""Lang, C.M.""]"
5072,20W,"[""Scott, E.""]"
3103,20W,"[""Desveaux, J.A.""]"
429,20W,"[""Jay, J.A.""]"
3972,20W,"[""Lazazzera, B.A.""]"
1425,20W,"[""Kramer, T.D.""]"
1141,20W,"[""Mufti, A.R.""]"
4736,20W,"[""Miller, J.F.""]"
3378,20W,"[""Paik Schoenberg, F""]"
1997,20W,"[""Tong, J.""]"
1145,20W,"[""Micevych, P.E.""]"
3945,20W,"[""Williams, B.S.""]"
6690316,20W,"[""Yu, H.""]"
3575,20W,"[""No instructors""]"
4995,20W,"[""Yang, O.O.""]"
2618,20W,"[""Izadpanah, A."",""Cooper, R.H.""]"
3516492,20W,"[""Chase, E.H."",""Taylor, D.A.""]"
4324,20W,"[""Honda, K.""]"
73,20W,"[""Bearden, C.E."",""Freimer, N.B.""]"
4436,20W,"[""Zhong, X.""]"
2257512,20W,"[""Bassett, J.C.""]"
2879,20W,"[""Hollenbaugh, I."",""Beckelhymer, S.D.""]"
6626755,20W,"[""Popkin, L.A.""]"
3963,20W,"[""Eggert, P.R.""]"
2324,20W,"[""Valentine, J.""]"
3150,20W,"[""Mulleady Vulliety,"",""Masters, C.B.""]"
4576,20W,"[""The Staff""]"
2345,20W,"[""Gieseker, D.""]"
1647,20W,"[""Wang, W.""]"
2177,20W,"[""Varghese, G.""]"
5188,20W,"[""Sood, S."",""Sloan, H.E.""]"
4961,20W,"[""Holmes, C.M.""]"
4446,20W,"[""Karimli, L.""]"
1990,20W,"[""Jensen, J.C.""]"
3994,20W,"[""Srinivasan, R."",""Soos, C.N.""]"
858,20W,"[""Galateanu, G.""]"
825,20W,"[""Goldstein, C.E.""]"
3523,20W,"[""Jager, E.""]"
2870,20W,"[""Greene, S.M.""]"
531,20W,"[""Paredes, V.A.""]"
3182,20W,"[""No instructors""]"
1097,20W,"[""Torrence, W.H.""]"
3384,20W,"[""Liu, W."",""Tseng, H."",""Shen, A.M."",""Shivkumar, K.""]"
4386,20W,"[""Haley, M."",""Mahajan, S."",""Edmonds, C.A.""]"
5336,20W,"[""Lindemann, J.H.""]"
3324,20W,"[""Koropeckyj, R.""]"
1273,20W,"[""Kakoulli, I.""]"
65,20W,"[""Hubbell, W.L.""]"
2463,20W,"[""Ravetch, D.S.""]"
3285057,20W,"[""Shih, S.""]"
2936,20W,"[""Harris, M.C.""]"
3669,20W,"[""Pinter-Wollman, N."",""Garud, N.""]"
1325,20W,"[""Jay, J.A."",""Rugh, M.B.""]"
3131,20W,"[""Levine, A.J.""]"
1332,20W,"[""Smith, S.R.""]"
5207,20W,"[""Ramirez, A.A."",""Guerrero, A.""]"
2049,20W,"[""Wiley, D.J.""]"
1107,20W,"[""Blumstein, D.T.""]"
3738,20W,"[""Levine, A.J.""]"
2743,20W,"[""Nonacs, P.N.""]"
4013,20W,"[""No instructors""]"
3856,20W,"[""Goldman, A.H.""]"
845,20W,"[""Goldstein, D.M.""]"
5374,20W,"[""Gonen, T.""]"
2791,20W,"[""Kannan, M."",""Eggert, P.R.""]"
5427,20W,"[""Lohmann, S.""]"
1920,20W,"[""No instructors""]"
577,20W,"[""Kung, K.C."",""Li, D.""]"
7369820,20W,"[""Cross, T.J.""]"
2001,20W,"[""Pinter-Wollman, N.""]"
1927,20W,"[""Caldwell, W.L.""]"
1895,20W,"[""London, E.D."",""Ray, L.A."",""Maidment, N.T.""]"
3571,20W,"[""Black, L.""]"
7341217,20W,"[""No instructors""]"
5001,20W,"[""Shaffer, H.B.""]"
4056651,20W,"[""Kim, C.""]"
1581,20W,"[""Cebreros Urzaiz, M"",""Alterman-Paradiso,""]"
33,20W,"[""Odinga, S.O."",""Ewell, R.""]"
1889,20W,"[""Shaffer, M.R."",""Abraham, K.G.""]"
4121,20W,"[""Blumstein, D.T.""]"
81181,20W,"[""Alfaro, M.E.""]"
2242,20W,"[""Smythe, S.""]"
2670,20W,"[""Dallas, H.J.""]"
176,20W,"[""Tarnawska Senel, M""]"
1861,20W,"[""Woolsey, M.F.""]"
21,20W,"[""Arisaka, K.""]"
4277,20W,"[""Miller, T.E.""]"
2666,20W,"[""Pamarti, S.""]"
2952411,20W,"[""Wirz, R.E.""]"
3579,20W,"[""Abdou, M.A.""]"
2784,20W,"[""Covington, K.L.""]"
1379,20W,"[""No instructors""]"
3302,20W,"[""Elliott, K.J.""]"
173,20W,"[""Corbett, C.J.""]"
1769,20W,"[""Pota, H.R.""]"
1824,20W,"[""Jansma, K.""]"
3905,20W,"[""Harvell, E.E.""]"
4426,20W,"[""White, N.A.""]"
3400,20W,"[""Ranz, J.H.""]"
4397,20W,"[""Gawlinski, A.F.""]"
3144,20W,"[""Canobbio, M.M.""]"
2148,20W,"[""No instructors""]"
4908,20W,"[""Cardin, S."",""Batiste-Brown, Q.N"",""Wilson, R.C.""]"
2727,20W,"[""Zhang, L.""]"
2268,20W,"[""Avila, E.R.""]"
2438,20W,"[""Savage, V.M.""]"
38,20W,"[""Thomas, D.R.""]"
1491,20W,"[""Sasaki, K.""]"
2632,20W,"[""Vucetic, M.""]"
1953,20W,"[""Smalley, M.K.""]"
1820,20W,"[""Reue, K."",""Lusis, A.J."",""Cohn, D.H.""]"
3754,20W,"[""Seltzer, M.I.""]"
2682,20W,"[""Herrera, W.A.""]"
7910047,20W,"[""Liao, Z.""]"
1718,20W,"[""Greene, S.A.""]"
5017,20W,"[""Mciver, M.L.""]"
2363,20W,"[""Koslov, E.C."",""Niesner, C.A.""]"
2221,20W,"[""Garcia Moreno, V.E"",""Tobin, S.C.""]"
4452,20W,"[""Feldman, J.L.""]"
890,20W,"[""Watson, R.H.""]"
2172,20W,"[""Hon, P.""]"
4842,20W,"[""Miller, J.H.""]"
780,20W,"[""Bang, S.H.""]"
4516,20W,"[""van Den Broeck, G.""]"
3440,20W,"[""Gilliland-Swetland""]"
813,20W,"[""Marturano, J.""]"
8151157,20W,"[""Kramer, T.D.""]"
8151688,20W,"[""Perlman, D.H.""]"
